Best estimate of cooling provided,Negative values,Best estimate of heating provided,Ambient temperature (°C),,,,
 (kWh/h),(kWh/h),(kWh/h),°C,,,,
Cooling,Cooling,Heating ,ODA,,,,
24,-24,0,17.777779,,,,
24,-24,0,17.777779,,,,
24,-24,0,17.777779,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.88889,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
24,-24,0,17.944446,,,,
25,-25,0,17.944446,,,,
25,-25,0,17.944446,,,,
25,-25,0,17.944446,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.055557,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.166668,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.222224,,,,
25,-25,0,18.333335,,,,
25,-25,0,18.333335,,,,
25,-25,0,18.333335,,,,
25,-25,0,18.333335,,,,
25,-25,0,18.333335,,,,
25,-25,0,18.333335,,,,
25,-25,0,18.333335,,,,
25,-25,0,18.333335,,,,
25,-25,0,18.333335,,,,
25,-25,0,18.333335,,,,
25,-25,0,18.333335,,,,
25,-25,0,18.333335,,,,
25,-25,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.333335,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.444446,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
26,-26,0,18.500001,,,,
27,-27,0,18.500001,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.611113,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.666668,,,,
27,-27,0,18.777779,,,,
27,-27,0,18.777779,,,,
27,-27,0,18.777779,,,,
27,-27,0,18.777779,,,,
27,-27,0,18.777779,,,,
27,-27,0,18.777779,,,,
27,-27,0,18.777779,,,,
27,-27,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.777779,,,,
28,-28,0,18.88889,,,,
28,-28,0,18.88889,,,,
28,-28,0,18.88889,,,,
28,-28,0,18.88889,,,,
28,-28,0,18.88889,,,,
28,-28,0,18.88889,,,,
28,-28,0,18.88889,,,,
28,-28,0,18.88889,,,,
28,-28,0,18.88889,,,,
28,-28,0,18.88889,,,,
28,-28,0,18.88889,,,,
28,-28,0,18.88889,,,,
28,-28,0,18.88889,,,,
29,-29,0,18.88889,,,,
29,-29,0,18.88889,,,,
29,-29,0,18.88889,,,,
29,-29,0,18.88889,,,,
29,-29,0,18.88889,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,18.944446,,,,
29,-29,0,19.055557,,,,
29,-29,0,19.055557,,,,
29,-29,0,19.055557,,,,
29,-29,0,19.055557,,,,
29,-29,0,19.055557,,,,
29,-29,0,19.055557,,,,
29,-29,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.055557,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
30,-30,0,19.111113,,,,
31,-31,0,19.111113,,,,
31,-31,0,19.111113,,,,
31,-31,0,19.111113,,,,
31,-31,0,19.111113,,,,
31,-31,0,19.111113,,,,
31,-31,0,19.111113,,,,
31,-31,0,19.111113,,,,
31,-31,0,19.111113,,,,
31,-31,0,19.111113,,,,
31,-31,0,19.111637,,,,
31,-31,0,19.222224,,,,
31,-31,0,19.222224,,,,
31,-31,0,19.222224,,,,
31,-31,0,19.222224,,,,
31,-31,0,19.222224,,,,
31,-31,0,19.222224,,,,
31,-31,0,19.222224,,,,
31,-31,0,19.222224,,,,
31,-31,0,19.222224,,,,
32,-32,0,19.222224,,,,
32,-32,0,19.222224,,,,
32,-32,0,19.222224,,,,
32,-32,0,19.222224,,,,
32,-32,0,19.222224,,,,
32,-32,0,19.222224,,,,
32,-32,0,19.333335,,,,
32,-32,0,19.333335,,,,
32,-32,0,19.333335,,,,
32,-32,0,19.333335,,,,
32,-32,0,19.333335,,,,
32,-32,0,19.333335,,,,
32,-32,0,19.333335,,,,
32,-32,0,19.333335,,,,
32,-32,0,19.333335,,,,
32,-32,0,19.333335,,,,
32,-32,0,19.333335,,,,
32,-32,0,19.333335,,,,
32,-32,0,19.333335,,,,
33,-33,0,19.333335,,,,
33,-33,0,19.333335,,,,
33,-33,0,19.333335,,,,
33,-33,0,19.333335,,,,
33,-33,0,19.333335,,,,
33,-33,0,19.333335,,,,
33,-33,0,19.333335,,,,
33,-33,0,19.333335,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
33,-33,0,19.38889,,,,
34,-34,0,19.38889,,,,
34,-34,0,19.38889,,,,
34,-34,0,19.38889,,,,
34,-34,0,19.38889,,,,
34,-34,0,19.38889,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
34,-34,0,19.500002,,,,
35,-35,0,19.500002,,,,
35,-35,0,19.500002,,,,
35,-35,0,19.500002,,,,
35,-35,0,19.500002,,,,
35,-35,0,19.500002,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
35,-35,0,19.611113,,,,
36,-36,0,19.611113,,,,
36,-36,0,19.611113,,,,
36,-36,0,19.611113,,,,
36,-36,0,19.611113,,,,
36,-36,0,19.666668,,,,
36,-36,0,19.666668,,,,
36,-36,0,19.666668,,,,
36,-36,0,19.666668,,,,
36,-36,0,19.666668,,,,
36,-36,0,19.666668,,,,
36,-36,0,19.666668,,,,
36,-36,0,19.666668,,,,
36,-36,0,19.666668,,,,
36,-36,0,19.666668,,,,
36,-36,0,19.666668,,,,
36,-36,0,19.666668,,,,
36,-36,0,19.666668,,,,
37,-37,0,19.666668,,,,
37,-37,0,19.666668,,,,
37,-37,0,19.666668,,,,
37,-37,0,19.666668,,,,
37,-37,0,19.666668,,,,
37,-37,0,19.666668,,,,
37,-37,0,19.666668,,,,
37,-37,0,19.666668,,,,
37,-37,0,19.666668,,,,
37,-37,0,19.666668,,,,
37,-37,0,19.666668,,,,
37,-37,0,19.777779,,,,
37,-37,0,19.777779,,,,
37,-37,0,19.777779,,,,
37,-37,0,19.777779,,,,
37,-37,0,19.777779,,,,
37,-37,0,19.777779,,,,
37,-37,0,19.777779,,,,
37,-37,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.777779,,,,
38,-38,0,19.88889,,,,
38,-38,0,19.88889,,,,
38,-38,0,19.88889,,,,
38,-38,0,19.88889,,,,
38,-38,0,19.88889,,,,
38,-38,0,19.88889,,,,
38,-38,0,19.88889,,,,
38,-38,0,19.88889,,,,
39,-39,0,19.88889,,,,
39,-39,0,19.88889,,,,
39,-39,0,19.88889,,,,
39,-39,0,19.88889,,,,
39,-39,0,19.88889,,,,
39,-39,0,19.88889,,,,
39,-39,0,19.88889,,,,
39,-39,0,19.944446,,,,
39,-39,0,19.944446,,,,
39,-39,0,19.944446,,,,
39,-39,0,19.944446,,,,
39,-39,0,19.944446,,,,
39,-39,0,19.944446,,,,
39,-39,0,19.944446,,,,
39,-39,0,19.944446,,,,
39,-39,0,19.944446,,,,
39,-39,0,19.944446,,,,
39,-39,0,19.944446,,,,
39,-39,0,19.944446,,,,
39,-39,0,20.055557,,,,
39,-39,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
40,-40,0,20.055557,,,,
41,-41,0,20.055557,,,,
41,-41,0,20.055557,,,,
41,-41,0,20.055557,,,,
41,-41,0,20.055557,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
41,-41,0,20.166668,,,,
42,-42,0,20.166668,,,,
42,-42,0,20.166668,,,,
42,-42,0,20.166668,,,,
42,-42,0,20.222224,,,,
42,-42,0,20.222224,,,,
42,-42,0,20.222224,,,,
42,-42,0,20.222224,,,,
42,-42,0,20.222224,,,,
42,-42,0,20.222224,,,,
42,-42,0,20.222224,,,,
42,-42,0,20.222224,,,,
42,-42,0,20.222224,,,,
42,-42,0,20.222224,,,,
42,-42,0,20.222224,,,,
43,-43,0,20.222224,,,,
43,-43,0,20.222224,,,,
43,-43,0,20.222224,,,,
43,-43,0,20.222224,,,,
43,-43,0,20.222224,,,,
43,-43,0,20.222224,,,,
43,-43,0,20.222224,,,,
43,-43,0,20.222224,,,,
43,-43,0,20.222224,,,,
43,-43,0,20.222224,,,,
43,-43,0,20.222224,,,,
43,-43,0,20.222224,,,,
43,-43,0,20.333335,,,,
43,-43,0,20.333335,,,,
43,-43,0,20.333335,,,,
43,-43,0,20.333335,,,,
43,-43,0,20.333335,,,,
43,-43,0,20.333335,,,,
43,-43,0,20.333335,,,,
44,-44,0,20.333335,,,,
44,-44,0,20.333335,,,,
44,-44,0,20.333335,,,,
44,-44,0,20.333335,,,,
44,-44,0,20.333335,,,,
44,-44,0,20.333335,,,,
44,-44,0,20.333335,,,,
44,-44,0,20.333335,,,,
44,-44,0,20.333335,,,,
44,-44,0,20.444446,,,,
44,-44,0,20.444446,,,,
44,-44,0,20.444446,,,,
44,-44,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
45,-45,0,20.444446,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.500002,,,,
46,-46,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
47,-47,0,20.611113,,,,
48,-48,0,20.611113,,,,
48,-48,0,20.611113,,,,
48,-48,0,20.611113,,,,
48,-48,0,20.611113,,,,
48,-48,0,20.611113,,,,
48,-48,0,20.611113,,,,
48,-48,0,20.722224,,,,
48,-48,0,20.722224,,,,
48,-48,0,20.722224,,,,
48,-48,0,20.722224,,,,
48,-48,0,20.722224,,,,
48,-48,0,20.722224,,,,
48,-48,0,20.722224,,,,
48,-48,0,20.722224,,,,
48,-48,0,20.722224,,,,
48,-48,0,20.722224,,,,
48,-48,0,20.722224,,,,
48,-48,0,20.722224,,,,
48,-48,0,20.722224,,,,
49,-49,0,20.722224,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
49,-49,0,20.777779,,,,
50,-50,0,20.777779,,,,
50,-50,0,20.777779,,,,
50,-50,0,20.777779,,,,
50,-50,0,20.777779,,,,
50,-50,0,20.888891,,,,
50,-50,0,20.888891,,,,
50,-50,0,20.888891,,,,
50,-50,0,20.888891,,,,
50,-50,0,20.888891,,,,
50,-50,0,20.888891,,,,
50,-50,0,20.888891,,,,
50,-50,0,20.888891,,,,
50,-50,0,20.888891,,,,
50,-50,0,20.888891,,,,
50,-50,0,20.888891,,,,
50,-50,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,20.888891,,,,
51,-51,0,21.000002,,,,
51,-51,0,21.000002,,,,
52,-52,0,21.000002,,,,
52,-52,0,21.000002,,,,
52,-52,0,21.000002,,,,
52,-52,0,21.000002,,,,
52,-52,0,21.000002,,,,
52,-52,0,21.000002,,,,
52,-52,0,21.000002,,,,
52,-52,0,21.000002,,,,
52,-52,0,21.000002,,,,
53,-53,0,21.000002,,,,
53,-53,0,21.000002,,,,
53,-53,0,21.000002,,,,
53,-53,0,21.000002,,,,
53,-53,0,21.000002,,,,
53,-53,0,21.000002,,,,
53,-53,0,21.000002,,,,
53,-53,0,21.000002,,,,
53,-53,0,21.000002,,,,
53,-53,0,21.000002,,,,
53,-53,0,21.000002,,,,
53,-53,0,21.000002,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.055557,,,,
54,-54,0,21.166668,,,,
54,-54,0,21.166668,,,,
55,-55,0,21.166668,,,,
55,-55,0,21.166668,,,,
55,-55,0,21.166668,,,,
55,-55,0,21.166668,,,,
55,-55,0,21.166668,,,,
55,-55,0,21.166668,,,,
55,-55,0,21.166668,,,,
55,-55,0,21.166668,,,,
55,-55,0,21.166668,,,,
55,-55,0,21.166668,,,,
55,-55,0,21.166668,,,,
55,-55,0,21.277779,,,,
55,-55,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
56,-56,0,21.277779,,,,
57,-57,0,21.277779,,,,
57,-57,0,21.277779,,,,
57,-57,0,21.277779,,,,
57,-57,0,21.333335,,,,
57,-57,0,21.333335,,,,
57,-57,0,21.333335,,,,
57,-57,0,21.333335,,,,
57,-57,0,21.333335,,,,
57,-57,0,21.333335,,,,
57,-57,0,21.333335,,,,
58,-58,0,21.333335,,,,
58,-58,0,21.333335,,,,
58,-58,0,21.333335,,,,
58,-58,0,21.333335,,,,
58,-58,0,21.333335,,,,
58,-58,0,21.333335,,,,
58,-58,0,21.333335,,,,
58,-58,0,21.333335,,,,
58,-58,0,21.333335,,,,
58,-58,0,21.333335,,,,
59,-59,0,21.333335,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
59,-59,0,21.444446,,,,
60,-60,0,21.555557,,,,
60,-60,0,21.555557,,,,
60,-60,0,21.555557,,,,
60,-60,0,21.555557,,,,
60,-60,0,21.555557,,,,
60,-60,0,21.555557,,,,
60,-60,0,21.555557,,,,
60,-60,0,21.555557,,,,
60,-60,0,21.555557,,,,
60,-60,0,21.555557,,,,
60,-60,0,21.555557,,,,
60,-60,0,21.555557,,,,
60,-60,0,21.555557,,,,
61,-61,0,21.555557,,,,
61,-61,0,21.611113,,,,
61,-61,0,21.611113,,,,
61,-61,0,21.611113,,,,
61,-61,0,21.611113,,,,
61,-61,0,21.611113,,,,
61,-61,0,21.611113,,,,
61,-61,0,21.611113,,,,
61,-61,0,21.611113,,,,
61,-61,0,21.611113,,,,
61,-61,0,21.722224,,,,
61,-61,0,21.722224,,,,
61,-61,0,21.722224,,,,
62,-62,0,21.722224,,,,
62,-62,0,21.722224,,,,
62,-62,0,21.722224,,,,
62,-62,0,21.722224,,,,
62,-62,0,21.833335,,,,
63,-63,0,21.833335,,,,
63,-63,0,21.833335,,,,
63,-63,0,21.833335,,,,
63,-63,0,21.833335,,,,
